name,point,type
桂景苑,"[[121.41966599978616, 30.795517710274154]]",1.0
护塘小区（南门）,"[[121.37554368009683, 30.796214534673048]]",1.0
中一东路小区（康发）,"[[121.4161434002978, 30.79669482030973]]",1.0
中一东路小区（山青）,"[[121.41467225961723, 30.79700369966107]]",1.0
中一东路小区（住盛）,"[[121.41237060042297, 30.797232120266166]]",1.0
金桂花苑,"[[121.40359722013565, 30.798008774785174]]",1.0
护塘小区（北口）,"[[121.37571306020962, 30.79815308989322]]",1.0
中一东路小区（康鑫）,"[[121.41406187985191, 30.798202680309522]]",1.0
海涯新苑,"[[121.38486768019933, 30.79839811468132]]",1.0
漕泾新苑,"[[121.39872966024564, 30.799130535146134]]",1.0
绿地漕泾新苑一期,"[[121.4005483799039, 30.799859084928855]]",1.0
绿地漕泾新苑二期,"[[121.40034858022284, 30.799879200065078]]",1.0
汇安小区,"[[121.40071776001659, 30.802077539746747]]",1.0
蒋庄小区（西区）,"[[121.3569219598807, 30.810381660085582]]",1.0
蒋庄小区,"[[121.36108554036552, 30.81131581467313]]",1.0
贵宾楼别墅区,"[[121.46033645975993, 30.817392840407315]]",1.0
棕榈滩别墅二期,"[[121.52370798003928, 30.818986379717693]]",1.0
棕榈滩·东海岸,"[[121.51566629986002, 30.81978769544586]]",1.0
阮巷小区,"[[121.37967648038531, 30.81990744017626]]",1.0
棕榈滩别墅,"[[121.51732931989227, 30.82030987510067]]",1.0
海湾世纪佳苑,"[[121.52196791958383, 30.821796000285268]]",1.0
三景苑,"[[121.52364102011697, 30.822318179940076]]",1.0
阳光海岸,"[[121.51279511979902, 30.823376490432736]]",1.0
棕榈滩海景城,"[[121.53129425972239, 30.82365764998056]]",1.0
奉贤金海湾花苑,"[[121.53162528038243, 30.824158319650813]]",1.0
旭辉·圆石滩,"[[121.50876077998612, 30.825313020379625]]",1.0
棕榈滩海景城二期,"[[121.54060043975858, 30.825459269929432]]",1.0
棕榈滩高尔夫别墅,"[[121.54218371960306, 30.826221480437027]]",1.0
绿地·香颂,"[[121.5100540797321, 30.826675260355024]]",1.0
金海湾休闲花苑,"[[121.52209301977715, 30.826799009766546]]",1.0
海悦,"[[121.52940443966328, 30.8268673195712]]",1.0
海湾艺墅,"[[121.52075111976842, 30.82708763998263]]",1.0
珊瑚湾,"[[121.53105846017992, 30.828330045295388]]",1.0
海畔家园（二期）,"[[121.46278806022087, 30.828750615048904]]",1.0
海湾新家园,"[[121.52171447983952, 30.829059855028305]]",1.0
冯桥新村,"[[121.47946650017889, 30.829368825211162]]",1.0
招商·海廷C区,"[[121.51154987982318, 30.830278994879777]]",1.0
康乐A区,"[[121.46901894017199, 30.83059710037594]]",1.0
招商·海廷,"[[121.51130004006487, 30.8307890246938]]",1.0
沪林新村,"[[121.46694119957685, 30.831090525107683]]",1.0
目华新村,"[[121.46553630026006, 30.831106364866876]]",1.0
圣地雅歌·海墅,"[[121.51465631983328, 30.83199349480403]]",1.0
海岸景苑,"[[121.47457734037201, 30.832581420296407]]",1.0
竹港新村,"[[121.47207839959859, 30.83270399968989]]",1.0
花苑新村,"[[121.42779047964703, 30.83278342511506]]",1.0
一号新村,"[[121.52109743969513, 30.833181494730283]]",1.0
华苑西区,"[[121.42188954027017, 30.83353231486447]]",1.0
花苑一区,"[[121.42422989998997, 30.83520167961384]]",1.0
海思公寓,"[[121.50935441977074, 30.835485674724204]]",1.0
华东理工大学奉贤校区－学生公寓5～8号,"[[121.49983439983775, 30.835582334756978]]",1.0
胡桥苑,"[[121.42439009982328, 30.835601549671793]]",1.0
华东理工大学奉贤校区－学生公寓1～4号,"[[121.50151110035716, 30.83560798522042]]",1.0
教工苑,"[[121.42707983986278, 30.835771290412723]]",1.0
华东理工大学奉贤校区－学生公寓9～12号,"[[121.50151055986453, 30.835797479570054]]",1.0
华东理工大学奉贤校区－学生公寓17～20号,"[[121.49975339969969, 30.836521170315784]]",1.0
华东理工大学奉贤校区－学生公寓13～16号,"[[121.5015195602796, 30.836726144695923]]",1.0
乐怡苑,"[[121.47112295985677, 30.837747150410742]]",1.0
上海师范大学奉贤校区－晨曦楼,"[[121.5129879002715, 30.840026445264307]]",1.0
上海师范大学奉贤校区－韵景楼,"[[121.51288746038806, 30.840255945055837]]",1.0
上海师范大学奉贤校区－恒馨楼,"[[121.51229526041801, 30.840434009921708]]",1.0
上海师范大学奉贤校区－凝华楼,"[[121.51273661979914, 30.840565185035324]]",1.0
海尚墅林苑,"[[121.5049692598235, 30.8405824646091]]",1.0
柘林·海韵馨苑,"[[121.48323300030276, 30.840589169954264]]",1.0
上海师范大学奉贤校区－沁馨楼,"[[121.51016729988099, 30.841177095446646]]",1.0
新院邨,"[[121.5180358200971, 30.84118078536497]]",1.0
上海师范大学奉贤校区－星辰楼,"[[121.51076921972376, 30.84141861018081]]",1.0
大树中心村,"[[121.41841265961656, 30.842580330118217]]",1.0
世茂爱马尚郡西区,"[[121.55913503995018, 30.859682984781983]]",1.0
世茂爱马尚郡东区,"[[121.55941530017606, 30.85975309502937]]",1.0
上海市星火开发区明城新村,"[[121.55699681994736, 30.861344115338646]]",1.0
海滨二村,"[[121.56466086041041, 30.861605925073427]]",1.0
海滨一村,"[[121.5645413396112, 30.86193622537654]]",1.0
世茂爱马尚郡叠墅,"[[121.56121025974575, 30.862245825084806]]",1.0
明城玫瑰园,"[[121.55418917968697, 30.863605680058143]]",1.0
海滨二村北区,"[[121.56348563985043, 30.864898799939716]]",1.0
世茂海滨馨苑,"[[121.56012485987443, 30.865428630127177]]",1.0
真火炭烤鱼枣阳路店,"[[121.56097572015346, 30.865648994605486]]",1.0
明城海湾新苑,"[[121.55698385981741, 30.865678200088936]]",1.0
诺华公寓,"[[121.72735871992903, 30.866190524972787]]",1.0
中港小区二三村,"[[121.72730796039414, 30.86659989007292]]",1.0
海城小区,"[[121.72697838044796, 30.86661042023473]]",1.0
中港一村,"[[121.73391791987612, 30.867898184653562]]",1.0
海城花苑,"[[121.7242792802647, 30.86823195004453]]",1.0
燎原小区一村北村,"[[121.63645566030047, 30.86915940018619]]",1.0
钱桥新苑,"[[121.53469661985318, 30.870937935437446]]",1.0
龙泉新村,"[[121.53825791986718, 30.871646909677203]]",1.0
洪卫港新村,"[[121.68782171959671, 30.874499189585997]]",1.0
洪卫新村,"[[121.68730170011341, 30.874879350101956]]",1.0
丰新村,"[[121.53900942034849, 30.87597586469441]]",1.0
文化新村,"[[121.53876875997037, 30.876145289773355]]",1.0
五四兴隆村,"[[121.72832676007201, 30.880208430374843]]",1.0
杨王苑,"[[121.49768915972695, 30.892970205011004]]",1.0
青村镇申隆二村,"[[121.56060239988099, 30.89304009042783]]",1.0
海港新苑,"[[121.73493366006036, 30.894788744804778]]",1.0
平安富邸二期,"[[121.7400236996341, 30.89644645523974]]",1.0
平安富邸,"[[121.73347385983087, 30.89688835511359]]",1.0
庄行新苑南区,"[[121.39187922024985, 30.897122265180464]]",1.0
五星花园别墅,"[[121.42688616006835, 30.898116720210517]]",1.0
杨王村,"[[121.49766863989588, 30.89816707505055]]",1.0
平苑小区,"[[121.7324539800671, 30.89868803972133]]",1.0
丽水湾,"[[121.38282360032898, 30.89886511533284]]",1.0
平苑小区北区,"[[121.73432291966708, 30.899226194933014]]",1.0
红庄新苑,"[[121.71797352006199, 30.90001009528973]]",1.0
塘外人民小区,"[[121.60934261956632, 30.900832019881847]]",1.0
庄行新苑,"[[121.39250472031671, 30.901416209590458]]",1.0
庄行新苑北区,"[[121.39202484027416, 30.901606245331998]]",1.0
庄行茗苑,"[[121.39474283971035, 30.901844384910454]]",1.0
阳光园西区,"[[121.44631968030912, 30.901872825070903]]",1.0
塘外文化小区,"[[121.61567969955854, 30.902267474564347]]",1.0
国亭富港商务名都,"[[121.73971986008351, 30.902330070076765]]",1.0
江海二村安全小区南区,"[[121.45155120032773, 30.902672295390182]]",1.0
盐行花苑,"[[121.57855992040402, 30.90327547518305]]",1.0
江海二村安全小区东区,"[[121.45441770031665, 30.903297614693187]]",1.0
平安新苑,"[[121.7314938602535, 30.903565770044267]]",1.0
江海二村安全小区西区,"[[121.45158126016715, 30.903641865279894]]",1.0
锦华大厦,"[[121.44622932002719, 30.90379166984971]]",1.0
阳光春城,"[[121.44399443999149, 30.904267230448433]]",1.0
江海二村安全小区,"[[121.45173156026343, 30.904311780164527]]",1.0
庄南小区,"[[121.39335126025253, 30.904381799580477]]",1.0
阳光园,"[[121.44740201978743, 30.904423559599657]]",1.0
南桥雅苑,"[[121.44800322017255, 30.905064404798516]]",1.0
紫苑小区,"[[121.61250233991106, 30.90507898460752]]",1.0
通阳公寓,"[[121.44552785962313, 30.90509968520236]]",1.0
杨王职工公寓,"[[121.48449227959507, 30.90516484468195]]",1.0
朝阳新村,"[[121.50542555964196, 30.905336070203532]]",1.0
申亚乐庭,"[[121.39680959958345, 30.905489744556156]]",1.0
周祝公路六灶桥,"[[121.45036842006661, 30.905518635276813]]",1.0
锦绣公寓,"[[121.4552998803853, 30.905598239667093]]",1.0
康碧苑,"[[121.63644701961435, 30.905702099672226]]",1.0
奉铭佳苑,"[[121.63675662022199, 30.90589159492123]]",1.0
佳兆业8号香溢雅园,"[[121.41639503959945, 30.905923410237207]]",1.0
江海花园,"[[121.45808808000092, 30.906174914640644]]",1.0
阳光家园,"[[121.44302226026917, 30.906254385031893]]",1.0
佳源·名人公馆,"[[121.63680648043476, 30.90649117472801]]",1.0
阳光园北区,"[[121.44118824044506, 30.90659076025539]]",1.0
中国产学研人才公寓,"[[121.49633322040187, 30.906628154965382]]",1.0
普康苑,"[[121.46764806040974, 30.906709469866243]]",1.0
浦南园,"[[121.46816969957209, 30.9068207546741]]",1.0
江海新村安全小区南区,"[[121.45036842006661, 30.90691791023343]]",1.0
阳光四季园,"[[121.44619926018777, 30.907030005330547]]",1.0
南桥镇育秀六区,"[[121.45914090013254, 30.907346760045]]",1.0
龙达新苑,"[[121.64146091988559, 30.907644885303263]]",1.0
娜欧佳苑,"[[121.64474574042364, 30.90792959987118]]",1.0
富康花苑,"[[121.46571180025948, 30.908173499607322]]",1.0
开启别墅,"[[121.43634750013709, 30.90820072478366]]",1.0
正阳世纪星城三期A区,"[[121.47188148044596, 30.90845960992312]]",1.0
江海新村,"[[121.45312458043509, 30.908792205296137]]",1.0
奉德苑,"[[121.63634675959531, 30.90882019489611]]",1.0
正阳·领郡,"[[121.47474059969895, 30.908826945207444]]",1.0
奉德苑东区,"[[121.6368462601469, 30.908829644972208]]",1.0
正阳世纪星城3期丽骏湾,"[[121.47445979987991, 30.90891613457196]]",1.0
育秀七居小区,"[[121.46814954036907, 30.90903939025575]]",1.0
中建·公元壹号,"[[121.64972670032702, 30.909070034654412]]",1.0
光伟小区,"[[121.51308257999715, 30.9090768748979]]",1.0
育秀十一区,"[[121.46742720040506, 30.909247380062638]]",1.0
贝港新村南区,"[[121.44187962034826, 30.909250665286024]]",1.0
育秀五区,"[[121.45637214026218, 30.90931843459814]]",1.0
南亭公寓,"[[121.4565325199599, 30.909618630095757]]",1.0
灯民小区,"[[121.62529835983153, 30.909662054760062]]",1.0
江海新村安全小区东北区,"[[121.45121027993056, 30.90969809958763]]",1.0
景源名墅,"[[121.41539459958116, 30.90974125535468]]",1.0
军民花苑,"[[121.44619926018777, 30.909788594767868]]",1.0
正阳世纪星城三期D区,"[[121.47547284029937, 30.90996819027984]]",1.0
育秀一区,"[[121.45806701967732, 30.910082174852555]]",1.0
贝港花苑,"[[121.43989511966413, 30.910096260034464]]",1.0
正阳·世纪星城二期,"[[121.47333606011111, 30.910132439760346]]",1.0
江海新村安全小区西北区,"[[121.44921588040859, 30.91029403534153]]",1.0
华宛小区,"[[121.45418675981118, 30.91036338026582]]",1.0
南桥镇贝港八区,"[[121.44544739997768, 30.910406759964054]]",1.0
申凡苑,"[[121.44552767975873, 30.91050684011862]]",1.0
车站新村,"[[121.63499765961433, 30.910590450089302]]",1.0
育秀七区,"[[121.46154821977466, 30.910900905052728]]",1.0
庄北小区,"[[121.3922786397475, 30.91101605964348]]",1.0
育秀二区,"[[121.46131746003276, 30.91111015480989]]",1.0
育秀九区,"[[121.46642369999384, 30.91113360013557]]",1.0
育秀东区,"[[121.46321339997851, 30.911385014606772]]",1.0
中心公馆,"[[121.45351518028141, 30.91187128523169]]",1.0
车站新村北区,"[[121.63830390020487, 30.911885910006774]]",1.0
永昌新村,"[[121.64254902042103, 30.91198086042843]]",1.0
育秀三居小区,"[[121.4645477402861, 30.912038145444093]]",1.0
南星新村,"[[121.4547780595599, 30.912053624575137]]",1.0
申凡公寓,"[[121.45419666044758, 30.912262334739047]]",1.0
正阳世纪星城莱茵之恋,"[[121.4705568600111, 30.912383789979934]]",1.0
众旺苑,"[[121.43752938017678, 30.91259002520954]]",1.0
育秀公寓,"[[121.45641156024537, 30.91260640456199]]",1.0
正阳世纪星城米兰风尚,"[[121.47559307965696, 30.912646904630975]]",1.0
正阳世纪星城英伦风情,"[[121.47076764041438, 30.912714135249203]]",1.0
紫荆公寓,"[[121.45066865963102, 30.912735239639616]]",1.0
城南丽景新苑,"[[121.6396423800918, 30.91292369976899]]",1.0
贝港新村,"[[121.43913282012366, 30.913342604877364]]",1.0
贝港三区,"[[121.44059603957567, 30.913465365034604]]",1.0
万明花园,"[[121.50536471960619, 30.913770915095682]]",1.0
贝港七区,"[[121.44330198000242, 30.91382032474823]]",1.0
卓越·世纪中心,"[[121.48556490010012, 30.914002440160488]]",1.0
新发展公寓,"[[121.45254263993094, 30.91402799979241]]",1.0
新发展公寓东区,"[[121.45329432027674, 30.91421929458486]]",1.0
贝港第二居民区,"[[121.44316157964334, 30.914219790111325]]",1.0
古华一区,"[[121.46011289999038, 30.914374725313415]]",1.0
绅鸿苑,"[[121.4754624000698, 30.91437557966929]]",1.0
解放新村南区,"[[121.4511695999971, 30.914445060391266]]",1.0
南中新村,"[[121.45322412009719, 30.914638875084094]]",1.0
正阳世纪星城居礼苑,"[[121.47495083960959, 30.914734005370143]]",1.0
名仕苑,"[[121.4719011000558, 30.91481590483025]]",1.0
解放新村西区,"[[121.44679974021588, 30.914866349602427]]",1.0
卓越世纪中心东区,"[[121.48991963957971, 30.91491413957592]]",1.0
金鹏花苑,"[[121.46116607985077, 30.915086984776558]]",1.0
育秀四区,"[[121.46639309966189, 30.91526099999524]]",1.0
行知苑,"[[121.4716501802117, 30.915264959710193]]",1.0
解放新村,"[[121.44856355986045, 30.915329444698123]]",1.0
罗兰·新墅,"[[121.43043162032316, 30.915362295133917]]",1.0
联运大厦,"[[121.46455710042994, 30.915415890231166]]",1.0
众旺苑（北区）,"[[121.43684843960389, 30.91557770974353]]",1.0
文华苑,"[[121.47047640036567, 30.915761579733164]]",1.0
正阳世纪星城芳邻苑,"[[121.47408792032138, 30.91581108021723]]",1.0
解放四区永欣新村,"[[121.44592745988436, 30.915863999923715]]",1.0
古华一区北区,"[[121.45832711980088, 30.91616910032377]]",1.0
解放新村北区,"[[121.45028724006407, 30.916242135166478]]",1.0
贝港一区,"[[121.4396834399389, 30.916301715252054]]",1.0
贝港新村北区,"[[121.44081600025822, 30.91688347499244]]",1.0
贝港二区,"[[121.442259059608, 30.91694620540308]]",1.0
万明花苑,"[[121.50009558004703, 30.917123235149234]]",1.0
曙光新村,"[[121.46371361998766, 30.917192130412595]]",1.0
总部1号A栋,"[[121.48051842008908, 30.917497050048887]]",1.0
绿地新城1号A5楼,"[[121.48598592041401, 30.91754146486676]]",1.0
城投望园楼,"[[121.45814675986519, 30.91790776503136]]",1.0
新泰馨苑,"[[121.44750066012742, 30.91791564039456]]",1.0
总部1号B栋公寓,"[[121.48102997964983, 30.917938139633478]]",1.0
奉城新都,"[[121.62764663988061, 30.917955689903252]]",1.0
曙光新区,"[[121.46881014007602, 30.91800523535339]]",1.0
亿阳公寓,"[[121.44859308010669, 30.918027689626236]]",1.0
总部1号C栋公寓,"[[121.48186266013377, 30.9180402900274]]",1.0
新都花苑,"[[121.62648798033604, 30.91827698979128]]",1.0
曙光新苑,"[[121.46951231993765, 30.918306869766305]]",1.0
立新新村南区,"[[121.45434606032245, 30.918328695413017]]",1.0
盛富路仙境桥,"[[121.48457130032538, 30.91837724981032]]",1.0
绿地海珀华庭,"[[121.44602736017461, 30.918402494679448]]",1.0
绿地·望海新都,"[[121.48747073978289, 30.91841487025006]]",1.0
馨雅名筑,"[[121.47732792044727, 30.91862776495939]]",1.0
古华二区,"[[121.46327154024951, 30.918709665318865]]",1.0
庙泾新村,"[[121.48400951992346, 30.918715560374864]]",1.0
绿地海珀华庭东区,"[[121.44626783978906, 30.918792689830838]]",1.0
银河丽湾,"[[121.48767125982089, 30.918845159876305]]",1.0
绿地·领御,"[[121.48652753981409, 30.91890208516319]]",1.0
古华A区,"[[121.46477651972069, 30.918903569943843]]",1.0
立新新村,"[[121.45410557980873, 30.919017780246392]]",1.0
百富苑,"[[121.44820193976773, 30.919296060165053]]",1.0
化工新村,"[[121.4485126195618, 30.919356630404188]]",1.0
立新新村东区,"[[121.45513841970242, 30.919479975120765]]",1.0
金海苑南区,"[[121.49553905967988, 30.919918005211805]]",1.0
华龙公寓,"[[121.47417701975375, 30.919958144652732]]",1.0
古华B区,"[[121.4621280001072, 30.92016590962907]]",1.0
金海苑,"[[121.49541863955855, 30.920187510445317]]",1.0
金海苑北区,"[[121.49541863955855, 30.920187510445317]]",1.0
金昊雅苑,"[[121.49743589984703, 30.920223510306805]]",1.0
横泾新村,"[[121.45616135985892, 30.920251949567884]]",1.0
运河新村,"[[121.45754519975128, 30.920505075448943]]",1.0
古华A区北区,"[[121.4639933397209, 30.920630039844482]]",1.0
良友新村,"[[121.4639933397209, 30.920630039844482]]",1.0
亿丰·南桥星座,"[[121.50867582013302, 30.92070676460552]]",1.0
民旺苑,"[[121.43686932006312, 30.920725980419704]]",1.0
运河二区,"[[121.4589992398231, 30.921168105124018]]",1.0
蓝天苑,"[[121.47276168020747, 30.92158295968592]]",1.0
民旺苑南区,"[[121.43431691998987, 30.921583545144536]]",1.0
航星新村,"[[121.4619375596707, 30.921604740366554]]",1.0
南桥半岛,"[[121.47909246044875, 30.921859844756078]]",1.0
奉苑新村,"[[121.46137596003254, 30.921933285193013]]",1.0
万隆花苑,"[[121.46355216020416, 30.92200834530891]]",1.0
丽江苑,"[[121.4663403598198, 30.922115129909365]]",1.0
民旺苑北区,"[[121.4342369999377, 30.922283205105877]]",1.0
万龙新村,"[[121.46836680038759, 30.92265017976205]]",1.0
苏宁荣悦,"[[121.48392816005662, 30.922672410103708]]",1.0
张弄盛苑,"[[121.51651283979584, 30.92308825481917]]",1.0
新民旺苑,"[[121.44284928017021, 30.92354293495849]]",1.0
褚家荣苑,"[[121.51137510018077, 30.9241928696053]]",1.0
褚家华苑,"[[121.5147972597857, 30.92423300994551]]",1.0
鹏峰花苑,"[[121.68447173957924, 30.925266929924916]]",1.0
浦泾苑,"[[121.50038591987433, 30.925449405066047]]",1.0
南桥半岛（二期）,"[[121.47976368024965, 30.92545907997261]]",1.0
奉馨园,"[[121.63736574003693, 30.925590389984542]]",1.0
上海电子信息职业技术学院生活园区,"[[121.68861407987596, 30.926049119771143]]",1.0
锦苑花园,"[[121.68405233984367, 30.92654695477823]]",1.0
金辉南桥馨苑,"[[121.46918814042047, 30.926689109714673]]",1.0
树园新苑,"[[121.46564825955957, 30.926710845429234]]",1.0
欣乐别墅,"[[121.68353340044608, 30.9267278102403]]",1.0
岳和花苑,"[[121.56364223969766, 30.927171599589748]]",1.0
新民旺苑北区,"[[121.44322943978698, 30.92741104498375]]",1.0
南郊庄园,"[[121.47706422033752, 30.927810104752623]]",1.0
九华丽苑,"[[121.4566029000039, 30.927969089601824]]",1.0
天鹅湾,"[[121.4675535596491, 30.92814454463508]]",1.0
弘泽欣园,"[[121.46043366028525, 30.928337864700723]]",1.0
南郊美墅,"[[121.48471008010621, 30.92838115536609]]",1.0
南郊一品,"[[121.48712856033492, 30.928448250186634]]",1.0
银欣花苑,"[[121.68580896041524, 30.92852254497953]]",1.0
南郊御墅,"[[121.47678305989041, 30.9288087002614]]",1.0
安全小区,"[[121.68700650034975, 30.928880115425045]]",1.0
绿地南桥新苑二期,"[[121.46485608004409, 30.929417640211952]]",1.0
同盛南桥花园,"[[121.4541260996399, 30.9296624401695]]",1.0
奥克苑,"[[121.45963158013343, 30.929765265054996]]",1.0
泰和名都,"[[121.47844859982305, 30.9298727250463]]",1.0
汤臣臻园,"[[121.47612065974067, 30.929886224769504]]",1.0
九华南苑,"[[121.4595412198515, 30.929904945057224]]",1.0
北唐新苑,"[[121.57090577967799, 30.930310665205106]]",1.0
汇贤铭邸,"[[121.45548996019355, 30.93102494994153]]",1.0
四合加苑,"[[121.68879299999699, 30.93104555970485]]",1.0
恒盛·湖畔豪庭西区,"[[121.48191018031065, 30.931171650051724]]",1.0
秋月朗庭,"[[121.45724496018678, 30.931228935067296]]",1.0
北港小区,"[[121.5789679796886, 30.93126943513637]]",1.0
汤臣臻园2区,"[[121.47840827961855, 30.931321725317446]]",1.0
恒盛·湖畔豪庭,"[[121.48525170040566, 30.93133108456194]]",1.0
和景苑,"[[121.57854767973171, 30.93169900530488]]",1.0
馨雅名筑,"[[121.48730892027052, 30.931806959923364]]",1.0
恒盛·湖畔豪庭北区,"[[121.48511112018211, 30.931860375156226]]",1.0
宝龙城市广场,"[[121.45704444014879, 30.93237787473923]]",1.0
绿地南桥新苑,"[[121.46169834000645, 30.933458865234485]]",1.0
华龙别墅,"[[121.46865948025086, 30.933876329629]]",1.0
航星二村,"[[121.46036454019142, 30.933925470384203]]",1.0
锦梓家园,"[[121.46266152021306, 30.934031219864927]]",1.0
九华新园,"[[121.45546008021861, 30.9346430403441]]",1.0
九华苑,"[[121.45643334002673, 30.93533541040094]]",1.0
锦港佳苑,"[[121.7346991195688, 30.935594204708792]]",1.0
奉浦苑,"[[121.46020505981576, 30.93621475490704]]",1.0
秀枫苑,"[[121.44934296000966, 30.936337919759225]]",1.0
秀月花园,"[[121.44919265991338, 30.93672734958752]]",1.0
合景万景峰,"[[121.48673633991015, 30.936922335197664]]",1.0
景河苑,"[[121.45273308036744, 30.937225859985546]]",1.0
文广苑,"[[121.72289651955884, 30.938012774869733]]",1.0
恒龙尚品嘉苑,"[[121.45075758009828, 30.938240744914445]]",1.0
滨河新苑,"[[121.7161416604093, 30.938388974771456]]",1.0
玫瑰苑,"[[121.45943393972459, 30.93930215986682]]",1.0
上院南区,"[[121.44812040003649, 30.939963749727312]]",1.0
半岛君望,"[[121.4642084395679, 30.940023825339352]]",1.0
百合苑小区,"[[121.46283432044754, 30.940140329812444]]",1.0
鹏程3村,"[[121.7177200803175, 30.940935704619086]]",1.0
白沙西苑,"[[121.50890405997453, 30.94236440988962]]",1.0
奉浦二村,"[[121.45793022020361, 30.942397395223637]]",1.0
天鹏一区,"[[121.72183721981199, 30.94245130508368]]",1.0
白沙通苑,"[[121.5095061596816, 30.942456075087804]]",1.0
天鹏三区,"[[121.72307633990128, 30.942570194558833]]",1.0
兴贤公寓,"[[121.45899347966542, 30.94263994507744]]",1.0
商宝公寓,"[[121.45899347966542, 30.94263994507744]]",1.0
天鹏二区,"[[121.72178717973466, 30.942721215012135]]",1.0
白沙恒苑,"[[121.51338965980504, 30.942837000027573]]",1.0
白沙东苑,"[[121.51382112034842, 30.9428581952496]]",1.0
景怡佳苑,"[[121.45618511994739, 30.942902879864093]]",1.0
上院北区,"[[121.4469676796148, 30.942929880209874]]",1.0
聚贤煌都,"[[121.46082984042488, 30.94642327511407]]",1.0
华盛佳园,"[[121.64687855999767, 30.946692419719433]]",1.0
华盛新苑,"[[121.64342454011049, 30.949716870337383]]",1.0
富民新村,"[[121.63668821958572, 30.95136049469116]]",1.0
大宅新村,"[[121.63994802008521, 30.952599075187187]]",1.0
申华大楼,"[[121.6408980602973, 30.95364829533262]]",1.0
齐贤中心安全小区,"[[121.5062832601644, 30.954519089984032]]",1.0
金水新苑,"[[121.48897247989613, 30.954887999981246]]",1.0
齐缘公寓,"[[121.50979523955871, 30.955378590049904]]",1.0
南百小区,"[[121.50747720011272, 30.956151464718346]]",1.0
新华小区,"[[121.50709577964656, 30.95695984462119]]",1.0
金水苑,"[[121.4909994600571, 30.957702344687505]]",1.0
百曲雅园,"[[121.51452114003864, 30.959589464981846]]",1.0
金水佳苑,"[[121.49309664039768, 30.959937224723205]]",1.0
