Point,Type,NAME,KIND
"[[121.4234089196859, 31.23170005511347]]",5,悦达889ｐｌａｚａ北门,2200
"[[121.45655213956965, 31.231703430269178]]",5,四季坊C出口,2200
"[[121.45717566022859, 31.231825425103324]]",5,四季坊A入口,2200
"[[121.51467252022064, 31.231829294886133]]",5,新大陆广场（北楼）,2200
"[[121.51200509955576, 31.23189260985611]]",5,新梅联合广场,2200
"[[121.45710599964222, 31.231975455403067]]",5,四季坊,2200
"[[121.48276823966259, 31.23206009959401]]",5,范仕达生活广场,2200
"[[121.47134454021841, 31.23215707528886]]",5,香港名店街,2200
"[[121.47134454021841, 31.23215707528886]]",5,好思特,2200
"[[121.34772630022857, 31.232243340058147]]",5,虹桥临空・弘基／休闲广场,2200
"[[121.37384501993179, 31.232258279595932]]",5,118广场南门,2200
"[[121.37380506035525, 31.232268315130646]]",5,118广场东门,2200
"[[121.52249765983923, 31.232319074665618]]",5,世纪大都会,2200
"[[121.4227375200206, 31.232328614673868]]",5,芳汇广场,2200
"[[121.45649561987709, 31.2325145099367]]",5,开欣商厦,2200
"[[121.48968437963052, 31.23278131540544]]",5,Bｕｎｄ22,2200
"[[121.45636655996881, 31.232844675341582]]",5,818广场西门,2200
"[[121.45655771986296, 31.232895299978154]]",5,818广场,2200
"[[121.46163228030557, 31.23302022030699]]",5,韩城服饰礼品广场,2200
"[[121.4843306399472, 31.233146354720567]]",5,范仕达生活广场,2200
"[[121.37526341987098, 31.233166694687256]]",5,近铁城市广场（南块）,2200
"[[121.40645184008045, 31.23316854009606]]",5,上海环球港,2200
"[[121.55019048000665, 31.233251700405724]]",5,正大生活馆,2200
"[[121.46496965992196, 31.23336046531329]]",5,仙乐斯广场,2200
"[[121.47112997996467, 31.233578669619916]]",5,1930风情街・名品坊,2200
"[[121.5501305401923, 31.233791475296464]]",5,正大生活馆北门,2200
"[[121.4721063001657, 31.233952079824718]]",5,来福士广场西门,2200
"[[121.39421525962655, 31.23403123455389]]",5,华联商厦（普陀店）,2200
"[[121.44927834012334, 31.23403591462577]]",5,中服出国人员服务中心免税店,2200
"[[121.45998923961176, 31.234057064881718]]",5,688广场,2200
"[[121.37373576039704, 31.23411830961234]]",5,118广场,2200
"[[121.47225804007655, 31.234182885431878]]",5,上海长宁来福士广场,2200
"[[121.46112594040986, 31.23432076499138]]",5,韩城服饰礼品广场北门,2200
"[[121.46639112025397, 31.234366124996733]]",5,世茂・商都,2200
"[[121.5483548396043, 31.234639140284173]]",5,品轩坊,2200
"[[121.47159833969167, 31.234912109706173]]",5,来福士广场北门,2200
"[[121.46730822009832, 31.234959719815272]]",5,上海华盛街西口,2200
"[[121.43829185958167, 31.234966110397735]]",5,米兰777,2200
"[[121.48567541958508, 31.23499310984424]]",5,联谊商场,2200
"[[121.46448509980762, 31.23504166514082]]",5,怡妮轩贸易商行,2200
"[[121.37687208038219, 31.235044814566606]]",5,近铁城市广场,2200
"[[121.4735493604147, 31.235308379777955]]",5,百米香榭商业街,2200
"[[121.46807519971075, 31.23571310977227]]",5,上海华盛街西北口,2200
"[[121.47083964013737, 31.235991615420772]]",5,百联世茂国际广场西南门,2200
"[[121.720845960073, 31.236212880120398]]",5,置天1号广场,2200
"[[121.4693440199107, 31.236307739710448]]",5,上海华盛街,2200
"[[121.47141474039803, 31.236534090076276]]",5,百联世茂国际广场,2200
"[[121.47394734009777, 31.236651629669005]]",5,永安百货南门,2200
"[[121.46835113959344, 31.23670549456297]]",5,新世界城,2200
"[[121.47032051997611, 31.23673123495856]]",5,南京路步行街西口,2200
"[[121.48631658044592, 31.23675773977797]]",5,外滩六号,2200
"[[121.46974812037959, 31.236799679661537]]",5,新世界城东南门,2200
"[[121.4717275803636, 31.236825465023202]]",5,百联世茂国际广场7号门,2200
"[[121.47363702003247, 31.236881085393826]]",5,永安百货西门,2200
"[[121.47064307981432, 31.236952499658194]]",5,上海市第一百货商店,2200
"[[121.47094493995718, 31.237033499796254]]",5,东方商厦（南东店）,2200
"[[121.50121428001509, 31.237181819585416]]",5,金茂时尚生活中心,2200
"[[121.50353106041018, 31.237198605431374]]",5,上海环球金融中心商场,2200
"[[121.47305562002087, 31.23719991034764]]",5,宝大祥青少年儿童购物中心南东店,2200
"[[121.46890625961626, 31.237257959787115]]",5,新世界城北门,2200
"[[121.46960970032755, 31.237300080434444]]",5,新世界城东门,2200
"[[121.40872704032074, 31.237311285087827]]",5,上海环球港北门,2200
"[[121.47005195993009, 31.237331400223958]]",5,上海市第一百货商店1号门,2200
"[[121.47376985979122, 31.237382249691088]]",5,永安百货,2200
"[[121.4685653401184, 31.23742720500158]]",5,雅居乐国际广场西南门,2200
"[[121.4736805795951, 31.237632405111462]]",5,上海时装商店,2200
"[[121.46942087956995, 31.237740179865476]]",5,新世界城东北门,2200
"[[121.47715764011309, 31.23776268000376]]",5,曼克顿广场南门,2200
"[[121.47467597981264, 31.237785539870828]]",5,中丝亚太商厦,2200
"[[121.57022214023962, 31.23782392473438]]",5,金洋十方庭休闲街,2200
"[[121.47487722020765, 31.23783621037284]]",5,丝绸商厦,2200
"[[121.47505811973643, 31.237856730204008]]",5,阳光商厦,2200
"[[121.47533963991249, 31.2378876003326]]",5,上海旅游品商厦,2200
"[[121.49811521984154, 31.23793394959214]]",5,上海国金中心商场南门,2200
"[[121.4758827000267, 31.237989345132206]]",5,福建路中华名品街,2200
"[[121.49879058012115, 31.238036055019982]]",5,上海国金中心商场,2200
"[[121.47778188022959, 31.238044964603453]]",5,上海置地广场南门,2200
"[[121.4770084201026, 31.238092800442388]]",5,曼克顿广场,2200
"[[121.47772212027971, 31.23814495482587]]",5,上海置地广场,2200
"[[121.46929218028991, 31.238160479822355]]",5,雅居乐国际广场,2200
"[[121.46849838019617, 31.238168175321086]]",5,雅居乐国际广场北门,2200
"[[121.47740100025598, 31.23822410955504]]",5,上海置地广场东门,2200
"[[121.49740151966445, 31.238262360419647]]",5,上海国金中心商场西门,2200
"[[121.49493444007237, 31.238435429551473]]",5,正大广场南门,2200
"[[121.47855749962905, 31.238437814553535]]",5,圣德娜商厦,2200
"[[121.46998679955122, 31.23844294518581]]",5,思源商厦,2200
"[[121.47723126041441, 31.238453969974806]]",5,三联商厦,2200
"[[121.47966324036634, 31.238541179931573]]",5,353广场南门,2200
"[[121.49370702016293, 31.238742330394345]]",5,正大广场西门,2200
"[[121.48025741974412, 31.238843399803102]]",5,宏伊国际广场,2200
"[[121.47902153991222, 31.238849790385565]]",5,悦荟ｍｏｓａｉｃ,2200
"[[121.41377820040374, 31.238909955030472]]",5,汇融天地,2200
"[[121.49890559981358, 31.23897786014019]]",5,上海国金中心商场东门,2200
"[[121.47883163996828, 31.23907960493988]]",5,华联商厦中联店,2200
"[[121.49601533973627, 31.239139679652553]]",5,正大广场东南门,2200
"[[121.47983693992285, 31.23918269962192]]",5,宏伊国际广场西北门,2200
"[[121.49474706002889, 31.239326250306235]]",5,正大广场北门,2200
"[[121.47298506011248, 31.239333044684365]]",5,百货折扣,2200
"[[121.41901980002378, 31.239339390300664]]",5,我格广场,2200
"[[121.36222259999306, 31.239410579734475]]",5,Mｅｔ金沙・和美广场,2200
"[[121.49585568039541, 31.239479744794465]]",5,正大广场,2200
"[[121.49700407957472, 31.239483119950087]]",5,上海国金中心商场北门,2200
"[[121.48025039963625, 31.23951439477353]]",5,南京路步行街,2200
"[[121.48005042009088, 31.23972414005707]]",5,恒基名人购物中心,2200
"[[121.41073170020789, 31.239844109618026]]",5,长城・弘基／广场,2200
"[[121.41860886021084, 31.239868455165116]]",5,我格广场北门,2200
"[[121.41838853979942, 31.240057995380283]]",5,我格广场西北门,2200
"[[121.47963047986286, 31.24019366980211]]",5,恒基名人购物中心北门,2200
"[[121.43309994031009, 31.24027867462121]]",5,亚新生活广场西门,2200
"[[121.48545960028034, 31.240481040068005]]",5,外滩18号,2200
"[[121.4840732395884, 31.240557135303632]]",5,61街购物中心,2200
"[[121.3089458401785, 31.24055740510026]]",5,如海生活购物中心鹤旋店,2200
"[[121.40133948023289, 31.240573740385827]]",5,曹影商场,2200
"[[121.48342074007522, 31.24068542988872]]",5,惠罗商厦,2200
"[[121.48109010022806, 31.240768815028844]]",5,新世界名品城,2200
"[[121.43363490023054, 31.2407910453705]]",5,亚新生活广场北门,2200
"[[121.57699319977641, 31.240891034693547]]",5,金桥购物中心,2200
"[[121.40078975973977, 31.240983824943605]]",5,曹杨商城,2200
"[[121.31697059961358, 31.240994624902044]]",5,江桥万达广场6号门,2200
"[[121.40064989987306, 31.24112381970854]]",5,曹杨商城北门,2200
"[[121.31799821984205, 31.241212560311496]]",5,江桥万达广场5号门,2200
"[[121.43253186015731, 31.241288609681675]]",5,亚新生活广场东门,2200
"[[121.43266379969465, 31.241579445035434]]",5,亚新生活广场,2200
"[[121.41670482007152, 31.241584394903946]]",5,银宫商厦,2200
"[[121.57868609978378, 31.24160302525943]]",5,碧云体育休闲中心,2200
"[[121.43284523971614, 31.24170017991939]]",5,新四百广场,2200
"[[121.40033003979951, 31.2417237151774]]",5,流行线服饰礼品广场,2200
"[[121.31902601993491, 31.24174036522576]]",5,江桥万达广场4号门,2200
"[[121.32121103975776, 31.24177618522286]]",5,江桥万达广场2号门,2200
"[[121.3200835201384, 31.241808315301547]]",5,江桥万达广场3号门,2200
"[[121.48608870033337, 31.241844989654616]]",5,观光隧道商场,2200
"[[121.55516945960291, 31.24194520470749]]",5,上海万和亚隆国际酒店－商场,2200
"[[121.4322944400365, 31.24206913488277]]",5,上海纬陆V6时尚广场,2200
"[[121.43246669977836, 31.24240015464344]]",5,纬陆V6时尚广场东北门,2200
"[[121.32105138041699, 31.242446190039736]]",5,万达百货,2200
"[[121.48400196022234, 31.24250995467073]]",5,益丰・外滩源西门,2200
"[[121.31977410029461, 31.242598515409206]]",5,江桥万达广场,2200
"[[121.48456499967509, 31.242621779971216]]",5,益丰・外滩源,2200
"[[121.32058230033297, 31.242676949781448]]",5,万达百货北门,2200
"[[121.67459388030338, 31.243140585369773]]",5,恒生商业广场,2200
"[[121.26669480012504, 31.243201650236003]]",5,恒德隆百货,2200
"[[121.52712564033611, 31.243295384774264]]",5,东晶湾商业街,2200
"[[121.22604720001834, 31.243411755248324]]",5,明联国际购物中心,2200
"[[121.43751606031799, 31.24358666978904]]",5,长寿商业广场南门,2200
"[[121.43574971987368, 31.244012190310436]]",5,大自鸣钟广场,2200
"[[121.43776950006247, 31.244068170409747]]",5,巴黎春天陕西路店东门,2200
"[[121.58328438017011, 31.24423849481073]]",5,碧云风情街,2200
"[[121.39794125968146, 31.24438366517402]]",5,安居兰庭商业广场,2200
"[[121.43606310033189, 31.24445377542149]]",5,长寿商业广场,2200
"[[121.45232069984047, 31.244541120276573]]",5,太阳CITY,2200
"[[121.46745293990139, 31.244615190238918]]",5,上海大悦城南门,2200
"[[121.43688804035085, 31.244676524901777]]",5,新世界百货上海巴黎春天陕西路店,2200
"[[121.46738399967195, 31.24492546533795]]",5,上海大悦城,2200
"[[121.37629680025714, 31.245344865073513]]",5,上海友谊商店真光路店,2200
"[[121.47838974009451, 31.245668594929768]]",5,翔阳商厦,2200
"[[121.63076531966385, 31.245762600163943]]",5,万家乐百货卖场,2200
"[[121.379233319662, 31.246331624604842]]",5,上海妇女用品商店,2200
"[[121.453495379908, 31.246507620130643]]",5,闸北嘉里不夜城三期,2200
"[[121.45262130003303, 31.2465551403075]]",5,太平洋百货不夜城店南门,2200
"[[121.37882400042733, 31.24660203005967]]",5,东方商厦中环店南门,2200
"[[121.43517948044868, 31.246754805090255]]",5,物华广场,2200
"[[121.45210091992159, 31.24698430488187]]",5,太平洋百货不夜城店,2200
"[[121.45265387977284, 31.247066025376775]]",5,太平洋百货不夜城店东门,2200
"[[121.37811516018652, 31.24719279021513]]",5,东方商厦中环店,2200
"[[121.47910181969327, 31.247583659858094]]",5,弘基／休闲广场,2200
"[[121.4524458000337, 31.247696430346068]]",5,太平洋百货不夜城店北门,2200
"[[121.3783750804457, 31.2477424648429]]",5,百联中环购物广场,2200
"[[121.37966352025538, 31.248121049746686]]",5,百联中环购物广场北门,2200
"[[121.47585012028682, 31.24839545988263]]",5,圣和圣时尚汇西门,2200
"[[121.39289658011316, 31.24853657969944]]",5,久良财富休闲广场,2200
"[[121.58226468027092, 31.248597149938576]]",5,枣庄路休闲街,2200
"[[121.47711714004402, 31.248619515178547]]",5,圣和圣时尚汇,2200
"[[121.45145580024507, 31.248735165295678]]",5,环龙商场南门,2200
"[[121.44799997991517, 31.24885531472102]]",5,上海汽车集团公司委员会党校,2200
"[[121.45049189968152, 31.248892620398145]]",5,上海名品商厦,2200
"[[121.47541037968529, 31.248904995069474]]",5,圣和圣广场三期,2200
"[[121.47703830007755, 31.248979830354912]]",5,圣和圣时尚汇北门,2200
"[[121.13538749963348, 31.249159649798067]]",5,惠优玛特购物广场,2200
"[[121.45175981965996, 31.2492869101628]]",5,环龙商场,2200
"[[121.55639220033984, 31.249824524881944]]",5,博达生活广场,2200
"[[121.45103928013876, 31.24991578538519]]",5,地铁商场,2200
"[[121.39320690017834, 31.250186144974663]]",5,久良财富休闲广场北门,2200
"[[121.4506803598108, 31.250555730362734]]",5,新上铁商场,2200
"[[121.4506803598108, 31.250555730362734]]",5,康园购物商场,2200
"[[121.44022109962405, 31.250635514617315]]",5,天安阳光广场,2200
"[[121.48057277961016, 31.250642669623588]]",5,中信广场,2200
"[[121.49544473968311, 31.251216824696762]]",5,上海北外滩白玉兰广场,2200
"[[121.45522986007008, 31.252271625135492]]",5,太阳山广场,2200
"[[121.57707744017186, 31.252300380058557]]",5,金杨第一商城西门,2200
"[[121.57697718015274, 31.252500179739535]]",5,金杨第一商城,2200
"[[121.5664794002042, 31.25278651488579]]",5,云山休闲广场,2200
"[[121.62419189963661, 31.252876965099958]]",5,新金陆综合市场,2200
"[[121.50962639993848, 31.253037614594284]]",5,虹口・星外滩,2200
"[[121.50208745966856, 31.253279849685384]]",5,白金湾广场,2200
"[[121.5957655798177, 31.253462684555295]]",5,碧云玖零,2200
"[[121.38543810038811, 31.25351443514311]]",5,海明生活广场,2200
"[[121.36102974013045, 31.253751044974834]]",5,好乐广场,2200
"[[121.47958440039986, 31.254215400020804]]",5,壹丰广场,2200
"[[121.35590639956078, 31.25421661500483]]",5,锦银休闲广场5号门,2200
"[[121.35535721956012, 31.254447194882154]]",5,锦银休闲广场7号门,2200
"[[121.48039943978233, 31.254498180146967]]",5,中信泰富・申虹广场南门,2200
"[[121.35491783958673, 31.2545576703003]]",5,锦银休闲广场8号门,2200
"[[121.35590658032446, 31.254606585325668]]",5,锦银休闲广场3号门,2200
"[[121.35543732037604, 31.25478708015968]]",5,锦银休闲广场,2200
"[[121.47921576019928, 31.254885359871516]]",5,壹丰广场北门,2200
"[[121.47957756015637, 31.25492649036528]]",5,壹丰广场东门,2200
"[[121.35471821977015, 31.254957855120963]]",5,锦银休闲广场9号门,2200
"[[121.48013087973641, 31.255058295004396]]",5,中信泰富・申虹广场,2200
"[[121.35480822032319, 31.25518775960743]]",5,锦银休闲广场10号门,2200
"[[121.35626657983883, 31.25567614543779]]",5,曹安国际商城,2200
"[[121.45983749970098, 31.255720380391267]]",5,王子生活馆,2200
"[[121.57945127985269, 31.255852185030378]]",5,金杨第二商城,2200
"[[121.45970790019953, 31.25593034960599]]",5,王子生活馆西门,2200
"[[121.33054872034722, 31.256241659824838]]",5,永和生活广场,2200
"[[121.41566405984852, 31.256759520035907]]",5,品尊・和美广场,2200
"[[121.41566405984852, 31.256759520035907]]",5,弘基・时尚生活中心,2200
"[[121.60821240018221, 31.25684641522988]]",5,禹洲・奇摩生活广场,2200
"[[121.568863320386, 31.257218024991957]]",5,黄金钫,2200
"[[121.60756314002697, 31.257306990425285]]",5,禹洲广场,2200
"[[121.58061317965466, 31.257313200243992]]",5,金杨路商业街,2200
"[[121.33934927994544, 31.25798446501105]]",5,江桥老街,2200
"[[121.57713737998623, 31.258148399728938]]",5,久金购物中心,2200
"[[121.40188722041898, 31.258414935400964]]",5,星光耀广场,2200
"[[121.45174181972925, 31.25843635455417]]",5,五月花生活广场西门,2200
"[[121.45255542019652, 31.25857851038998]]",5,五月花生活广场,2200
"[[121.45255542019652, 31.25857851038998]]",5,银发无忧五月花旗舰店,2200
"[[121.6090908004002, 31.258604159954054]]",5,普营・又一街,2200
"[[121.47856667990843, 31.258957634887025]]",5,凯鸿广场,2200
"[[121.47884586004841, 31.259566934566443]]",5,东宝百货,2200
"[[121.4783226003078, 31.259724930161454]]",5,凯鸿广场东门,2200
"[[121.47879402042781, 31.260015629717614]]",5,巴黎春天虹口店,2200
"[[121.47752736039948, 31.260041684875908]]",5,凯鸿广场北门,2200
"[[121.47813953970805, 31.260322845323103]]",5,嘉杰国际广场,2200
"[[121.3656838198525, 31.260533624826998]]",5,阳光威尼斯时尚商业街,2200
"[[121.51710125991534, 31.26062551485574]]",5,盛立百货,2200
"[[121.4779260604394, 31.260950594594334]]",5,嘉杰・风尚汇,2200
"[[121.60115603971951, 31.26111930021554]]",5,金海商业广场,2200
"[[121.34282454002062, 31.261289309853815]]",5,江桥东尚天地,2200
"[[121.34216538012826, 31.261529835333704]]",5,嘉莲华国际商业广场二号通道,2200
"[[121.34153610021085, 31.261590539571785]]",5,嘉莲华国际商业广场三号通道,2200
"[[121.40010882006605, 31.261765185215154]]",5,仙乐都生活广场,2200
"[[121.34223503981525, 31.26178957482913]]",5,嘉莲华国际商业广场一号通道,2200
"[[121.34109654037307, 31.261860810128297]]",5,嘉莲华国际商业广场,2200
"[[121.47941951959521, 31.26209224526096]]",5,海虹永安商厦,2200
"[[121.5272547002443, 31.262453684589914]]",5,兰州路滨河休闲街,2200
"[[121.5801622802651, 31.26263071523543]]",5,长岛路健康休闲街,2200
"[[121.33879992008028, 31.262723414653884]]",5,新世界休闲生活广场,2200
"[[121.33591650024627, 31.26287875455092]]",5,新世界休闲广场南门,2200
"[[121.5875784603777, 31.26288446974253]]",5,金桥翡翠坊,2200
"[[121.33494863996786, 31.26289058962908]]",5,天际・蓝桥坊,2200
"[[121.49460179973336, 31.2629628150819]]",5,瑞虹坊3区,2200
"[[121.49580041975366, 31.26314412020499]]",5,瑞虹坊3区东门,2200
"[[121.47940080020678, 31.263777224939055]]",5,多伦生活广场,2200
"[[121.60257606023714, 31.264197929590793]]",5,新都汇,2200
"[[121.49379162028707, 31.264232129908926]]",5,瑞虹坊2区,2200
"[[121.43308446027967, 31.26441365986257]]",5,福辰商城,2200
"[[121.49192340014484, 31.264640235058863]]",5,瑞虹坊1区,2200
"[[121.3431116395906, 31.265555399562153]]",5,嘉尚坊,2200
"[[121.45112207982018, 31.26558622472458]]",5,盛源生活广场,2200
"[[121.37212206008508, 31.265871749581578]]",5,现代城市购物广场,2200
"[[121.49500895969581, 31.266233685336367]]",5,瑞虹天地,2200
"[[121.47992999996963, 31.26629119518259]]",5,东泰休闲广场,2200
"[[121.60473425957841, 31.26660498033565]]",5,2010金桥嘉年华广场,2200
"[[121.5801219600605, 31.266689084933425]]",5,沪东商业中心,2200
"[[121.21316693970252, 31.266772964700642]]",5,黄渡新天地,2200
"[[121.36961466028849, 31.266983700137743]]",5,现代城市购物花园,2200
"[[121.47773436005272, 31.26730162487015]]",5,天兴百货,2200
"[[121.50388116018743, 31.267381904651288]]",5,海上海・弘基／休闲广场,2200
"[[121.50262205986023, 31.267890675414407]]",5,海上海・弘基／休闲广场西门,2200
"[[121.54537331992285, 31.268217419798134]]",5,蜂花百货综合服务公司,2200
"[[121.64981634025195, 31.26833468959432]]",5,上海曹路宝龙城市广场,2200
"[[121.47410771979546, 31.26909546028734]]",5,中广综合市场,2200
"[[121.3320356998877, 31.269753989754825]]",5,YOHO街区,2200
"[[121.24681757956778, 31.26992287524051]]",5,鲜德宝生活广场,2200
"[[121.43299823957719, 31.271375655362228]]",5,大宁绿地商业街,2200
"[[121.41009809994736, 31.27149072002083]]",5,大华虎城嘉年华,2200
"[[121.60586142036837, 31.27154044533536]]",5,新金桥商业中心,2200
"[[121.29065135987246, 31.271874254793126]]",5,金辉食品合作公司百货商场,2200
"[[121.47441282019551, 31.27217706012327]]",5,凯德龙之梦虹口A座,2200
"[[121.40765640012282, 31.272219224837386]]",5,巴黎春天宝山店东门,2200
"[[121.47356807980313, 31.272304184690405]]",5,凯德龙之梦虹口A座西门,2200
"[[121.40646551966805, 31.272418574857433]]",5,新世界百货上海巴黎春天宝山店,2200
"[[121.58311230029247, 31.272546780409655]]",5,上海文峰广场,2200
"[[121.40707590033263, 31.272648750039814]]",5,巴黎春天宝山店北门,2200
"[[121.4748522001689, 31.272686820140663]]",5,麦尚城虹口店,2200
"[[121.4725815001361, 31.272690060398062]]",5,凯德龙之梦虹口B座,2200
"[[121.47503291983347, 31.27270729500576]]",5,星城时尚中心,2200
"[[121.37131889984748, 31.27306662002856]]",5,北方广场,2200
"[[121.5523094401286, 31.27310180960088]]",5,上海国际时尚中心二号门,2200
"[[121.47339167958239, 31.273350480240516]]",5,凯德龙之梦虹口B座东门,2200
"[[121.47370325959787, 31.273351379562556]]",5,凯德龙之梦虹口A座北门,2200
"[[121.47264773970159, 31.273438004959992]]",5,凯德龙之梦虹口B座西门,2200
"[[121.55304905966648, 31.273612289975212]]",5,上海国际时尚中心,2200
